學號,院別碼,學院名,departmentNum,系所名,score,入學管道碼,入學管道,scoreStratified
410180505,SG,理工學院,18,數學系應用數學組,66,B1D,學士班指考,60~69分
410180517,SG,理工學院,18,數學系應用數學組,67,B1D,學士班指考,60~69分
410180529,SG,理工學院,18,數學系應用數學組,56,B1D,學士班指考,0~59分
410180531,SG,理工學院,18,數學系應用數學組,56,B1D,學士班指考,0~59分
410180543,SG,理工學院,18,數學系應用數學組,73,B1D,學士班指考,70~79分
410180555,SG,理工學院,18,數學系應用數學組,52,B1D,學士班指考,0~59分
410191011,SG,理工學院,19,化學系,79,B2A,申請入學僑生,70~79分
410191023,SG,理工學院,19,化學系,85,B6C,繁星推薦一般考生,80~89分
410191035,SG,理工學院,19,化學系,80,B6C,繁星推薦一般考生,80~89分
410191047,SG,理工學院,19,化學系,88,B6C,繁星推薦一般考生,80~89分
410191059,SG,理工學院,19,化學系,84,B6C,繁星推薦一般考生,80~89分
410191061,SG,理工學院,19,化學系,81,B6C,繁星推薦一般考生,80~89分
410191073,SG,理工學院,19,化學系,74,B6C,繁星推薦一般考生,70~79分
410191085,SG,理工學院,19,化學系,80,B6C,繁星推薦一般考生,80~89分
410191097,SG,理工學院,19,化學系,77,B6C,繁星推薦一般考生,70~79分
410191102,SG,理工學院,19,化學系,80,B6C,繁星推薦一般考生,80~89分
410191114,SG,理工學院,19,化學系,84,B6C,繁星推薦一般考生,80~89分
410191126,SG,理工學院,19,化學系,79,B6C,繁星推薦一般考生,70~79分
410191138,SG,理工學院,19,化學系,59,B6C,繁星推薦一般考生,0~59分
410191140,SG,理工學院,19,化學系,80,B6C,繁星推薦一般考生,80~89分
410191152,SG,理工學院,19,化學系,88,B6C,繁星推薦一般考生,80~89分
410191164,SG,理工學院,19,化學系,73,B2D,申請入學學士班,70~79分
410191176,SG,理工學院,19,化學系,70,B2D,申請入學學士班,70~79分
410191188,SG,理工學院,19,化學系,77,B2D,申請入學學士班,70~79分
410191190,SG,理工學院,19,化學系,74,B2D,申請入學學士班,70~79分
410191205,SG,理工學院,19,化學系,78,B2D,申請入學學士班,70~79分
410191217,SG,理工學院,19,化學系,59,B2D,申請入學學士班,0~59分
410191229,SG,理工學院,19,化學系,70,B2D,申請入學學士班,70~79分
410191231,SG,理工學院,19,化學系,75,B2D,申請入學學士班,70~79分
410191243,SG,理工學院,19,化學系,75,B2D,申請入學學士班,70~79分
410191255,SG,理工學院,19,化學系,77,B2D,申請入學學士班,70~79分
410191267,SG,理工學院,19,化學系,72,B2D,申請入學學士班,70~79分
410191279,SG,理工學院,19,化學系,74,B2D,申請入學學士班,70~79分
410191281,SG,理工學院,19,化學系,71,B2D,申請入學學士班,70~79分
410191293,SG,理工學院,19,化學系,58,B2D,申請入學學士班,0~59分
410191308,SG,理工學院,19,化學系,67,B2D,申請入學學士班,60~69分
410191310,SG,理工學院,19,化學系,68,B2D,申請入學學士班,60~69分
410191322,SG,理工學院,19,化學系,74,B2D,申請入學學士班,70~79分
410191334,SG,理工學院,19,化學系,76,B2D,申請入學學士班,70~79分
410191346,SG,理工學院,19,化學系,75,B2D,申請入學學士班,70~79分
410191358,SG,理工學院,19,化學系,71,B2D,申請入學學士班,70~79分
410191360,SG,理工學院,19,化學系,72,B2D,申請入學學士班,70~79分
410191372,SG,理工學院,19,化學系,69,B2D,申請入學學士班,60~69分
410191384,SG,理工學院,19,化學系,77,B2D,申請入學學士班,70~79分
410191396,SG,理工學院,19,化學系,43,B2D,申請入學學士班,0~59分
410191401,SG,理工學院,19,化學系,12,B2D,申請入學學士班,0~59分
410191413,SG,理工學院,19,化學系,81,B1D,學士班指考,80~89分
410191425,SG,理工學院,19,化學系,80,B1D,學士班指考,80~89分
410191437,SG,理工學院,19,化學系,77,B1D,學士班指考,70~79分
410191449,SG,理工學院,19,化學系,82,B1D,學士班指考,80~89分
410191451,SG,理工學院,19,化學系,72,B1D,學士班指考,70~79分
410191463,SG,理工學院,19,化學系,79,B1D,學士班指考,70~79分
410191475,SG,理工學院,19,化學系,72,B1D,學士班指考,70~79分
410191487,SG,理工學院,19,化學系,71,B1D,學士班指考,70~79分
410191499,SG,理工學院,19,化學系,76,B1D,學士班指考,70~79分
410191504,SG,理工學院,19,化學系,66,B1D,學士班指考,60~69分
410191516,SG,理工學院,19,化學系,71,B1D,學士班指考,70~79分
410191528,SG,理工學院,19,化學系,73,B1D,學士班指考,70~79分
410191542,SG,理工學院,19,化學系,80,B1D,學士班指考,80~89分
410191554,SG,理工學院,19,化學系,51,B1D,學士班指考,0~59分
410191566,SG,理工學院,19,化學系,84,B1D,學士班指考,80~89分
410191578,SG,理工學院,19,化學系,64,B1D,學士班指考,60~69分
410191580,SG,理工學院,19,化學系,59,B1D,學士班指考,0~59分
410191592,SG,理工學院,19,化學系,73,B1D,學士班指考,70~79分
410191607,SG,理工學院,19,化學系,83,B1D,學士班指考,80~89分
410191619,SG,理工學院,19,化學系,68,B1D,學士班指考,60~69分
410191621,SG,理工學院,19,化學系,87,B1D,學士班指考,80~89分
410192027,SG,理工學院,19,化學系,87,B6C,繁星推薦一般考生,80~89分
410192039,SG,理工學院,19,化學系,85,B6C,繁星推薦一般考生,80~89分
410192041,SG,理工學院,19,化學系,72,B6C,繁星推薦一般考生,70~79分
410192053,SG,理工學院,19,化學系,87,B6C,繁星推薦一般考生,80~89分
410192065,SG,理工學院,19,化學系,79,B6C,繁星推薦一般考生,70~79分
410192077,SG,理工學院,19,化學系,82,B6C,繁星推薦一般考生,80~89分
410192089,SG,理工學院,19,化學系,88,B6C,繁星推薦一般考生,80~89分
410192091,SG,理工學院,19,化學系,79,B6C,繁星推薦一般考生,70~79分
410192106,SG,理工學院,19,化學系,73,B6C,繁星推薦一般考生,70~79分
410192118,SG,理工學院,19,化學系,70,B6C,繁星推薦一般考生,70~79分
410192120,SG,理工學院,19,化學系,79,B6C,繁星推薦一般考生,70~79分
410192132,SG,理工學院,19,化學系,71,B6C,繁星推薦一般考生,70~79分
410192144,SG,理工學院,19,化學系,83,B6C,繁星推薦一般考生,80~89分
410192156,SG,理工學院,19,化學系,71,B2D,申請入學學士班,70~79分
410192168,SG,理工學院,19,化學系,80,B2D,申請入學學士班,80~89分
410192170,SG,理工學院,19,化學系,89,B2D,申請入學學士班,80~89分
410192182,SG,理工學院,19,化學系,79,B2D,申請入學學士班,70~79分
410192194,SG,理工學院,19,化學系,72,B2D,申請入學學士班,70~79分
410192209,SG,理工學院,19,化學系,69,B2D,申請入學學士班,60~69分
410192211,SG,理工學院,19,化學系,85,B2D,申請入學學士班,80~89分
410192223,SG,理工學院,19,化學系,81,B2D,申請入學學士班,80~89分
410192235,SG,理工學院,19,化學系,86,B2D,申請入學學士班,80~89分
410192247,SG,理工學院,19,化學系,81,B2D,申請入學學士班,80~89分
410192259,SG,理工學院,19,化學系,60,B2D,申請入學學士班,60~69分
410192261,SG,理工學院,19,化學系,88,B2D,申請入學學士班,80~89分
410192273,SG,理工學院,19,化學系,78,B2D,申請入學學士班,70~79分
410192285,SG,理工學院,19,化學系,63,B2D,申請入學學士班,60~69分
410192297,SG,理工學院,19,化學系,73,B2D,申請入學學士班,70~79分
410192302,SG,理工學院,19,化學系,74,B2D,申請入學學士班,70~79分
410192314,SG,理工學院,19,化學系,81,B2D,申請入學學士班,80~89分
410192326,SG,理工學院,19,化學系,60,B2D,申請入學學士班,60~69分
410192338,SG,理工學院,19,化學系,74,B2D,申請入學學士班,70~79分
410192340,SG,理工學院,19,化學系,85,B2D,申請入學學士班,80~89分
410192352,SG,理工學院,19,化學系,83,B2D,申請入學學士班,80~89分
410192364,SG,理工學院,19,化學系,54,B2D,申請入學學士班,0~59分
410192376,SG,理工學院,19,化學系,77,B2D,申請入學學士班,70~79分
410192388,SG,理工學院,19,化學系,75,B2D,申請入學學士班,70~79分
410192390,SG,理工學院,19,化學系,65,B2E,申請入學原住民,60~69分
410192417,SG,理工學院,19,化學系,57,B1D,學士班指考,0~59分
410192429,SG,理工學院,19,化學系,63,B1D,學士班指考,60~69分
410192431,SG,理工學院,19,化學系,61,B1D,學士班指考,60~69分
410192443,SG,理工學院,19,化學系,81,B1D,學士班指考,80~89分
410192455,SG,理工學院,19,化學系,69,B1D,學士班指考,60~69分
410192467,SG,理工學院,19,化學系,70,B1D,學士班指考,70~79分
410192479,SG,理工學院,19,化學系,72,B1D,學士班指考,70~79分
410192481,SG,理工學院,19,化學系,74,B1D,學士班指考,70~79分
410192493,SG,理工學院,19,化學系,84,B1D,學士班指考,80~89分
410192508,SG,理工學院,19,化學系,55,B1D,學士班指考,0~59分
410192510,SG,理工學院,19,化學系,73,B1D,學士班指考,70~79分
410192522,SG,理工學院,19,化學系,59,B1D,學士班指考,0~59分
410192534,SG,理工學院,19,化學系,67,B1D,學士班指考,60~69分
410192546,SG,理工學院,19,化學系,59,B1D,學士班指考,0~59分
410192558,SG,理工學院,19,化學系,75,B1D,學士班指考,70~79分
410192560,SG,理工學院,19,化學系,75,B1D,學士班指考,70~79分
410192572,SG,理工學院,19,化學系,70,B1D,學士班指考,70~79分
410192584,SG,理工學院,19,化學系,54,B1D,學士班指考,0~59分
410192596,SG,理工學院,19,化學系,57,B1D,學士班指考,0~59分
410192601,SG,理工學院,19,化學系,85,B1D,學士班指考,80~89分
410192613,SG,理工學院,19,化學系,72,B1D,學士班指考,70~79分
410192625,SG,理工學院,19,化學系,72,B1D,學士班指考,70~79分
410200018,WG,社會科學院,20,心理學系,73,B3A,分發入學僑生,70~79分
410200020,WG,社會科學院,20,心理學系,77,B3A,分發入學僑生,70~79分
410200044,WG,社會科學院,20,心理學系,75,B2B,申請入學外籍生,70~79分
410200056,WG,社會科學院,20,心理學系,36,B2B,申請入學外籍生,0~59分
410200094,WG,社會科學院,20,心理學系,77,B5C,身心障礙甄試入學,70~79分
410200109,WG,社會科學院,20,心理學系,72,B5C,身心障礙甄試入學,70~79分
410200111,WG,社會科學院,20,心理學系,75,B3A,分發入學僑生,70~79分
410200123,WG,社會科學院,20,心理學系,74,B3A,分發入學僑生,70~79分
410200135,WG,社會科學院,20,心理學系,85,B1E,運動績優單招,80~89分
410200147,WG,社會科學院,20,心理學系,76,B1E,運動績優單招,70~79分
410200159,WG,社會科學院,20,心理學系,91,B6C,繁星推薦一般考生,90~100分
410200161,WG,社會科學院,20,心理學系,81,B6C,繁星推薦一般考生,80~89分
410200173,WG,社會科學院,20,心理學系,69,B6C,繁星推薦一般考生,60~69分
410200185,WG,社會科學院,20,心理學系,84,B6C,繁星推薦一般考生,80~89分
410200197,WG,社會科學院,20,心理學系,86,B6C,繁星推薦一般考生,80~89分
410200202,WG,社會科學院,20,心理學系,89,B6C,繁星推薦一般考生,80~89分
410200214,WG,社會科學院,20,心理學系,79,B6C,繁星推薦一般考生,70~79分
410200226,WG,社會科學院,20,心理學系,81,B6C,繁星推薦一般考生,80~89分
410200238,WG,社會科學院,20,心理學系,83,B6C,繁星推薦一般考生,80~89分
410200240,WG,社會科學院,20,心理學系,89,B2D,申請入學學士班,80~89分
410200252,WG,社會科學院,20,心理學系,94,B2D,申請入學學士班,90~100分
410200264,WG,社會科學院,20,心理學系,78,B2D,申請入學學士班,70~79分
410200276,WG,社會科學院,20,心理學系,80,B2D,申請入學學士班,80~89分
410200288,WG,社會科學院,20,心理學系,76,B2D,申請入學學士班,70~79分
410200290,WG,社會科學院,20,心理學系,82,B2D,申請入學學士班,80~89分
410200305,WG,社會科學院,20,心理學系,81,B2D,申請入學學士班,80~89分
410200317,WG,社會科學院,20,心理學系,83,B2D,申請入學學士班,80~89分
410200329,WG,社會科學院,20,心理學系,80,B2D,申請入學學士班,80~89分
410200331,WG,社會科學院,20,心理學系,85,B2D,申請入學學士班,80~89分
410200343,WG,社會科學院,20,心理學系,82,B2D,申請入學學士班,80~89分
410200355,WG,社會科學院,20,心理學系,84,B2D,申請入學學士班,80~89分
410200367,WG,社會科學院,20,心理學系,80,B2D,申請入學學士班,80~89分
410200379,WG,社會科學院,20,心理學系,84,B2D,申請入學學士班,80~89分
410200381,WG,社會科學院,20,心理學系,86,B2D,申請入學學士班,80~89分
410200393,WG,社會科學院,20,心理學系,81,B2D,申請入學學士班,80~89分
410200408,WG,社會科學院,20,心理學系,79,B2D,申請入學學士班,70~79分
410200410,WG,社會科學院,20,心理學系,66,B2D,申請入學學士班,60~69分
410200422,WG,社會科學院,20,心理學系,56,B2D,申請入學學士班,0~59分
410200434,WG,社會科學院,20,心理學系,59,B2D,申請入學學士班,0~59分
410200446,WG,社會科學院,20,心理學系,69,B2D,申請入學學士班,60~69分
410200458,WG,社會科學院,20,心理學系,73,B2D,申請入學學士班,70~79分
410200460,WG,社會科學院,20,心理學系,84,B2D,申請入學學士班,80~89分
410200472,WG,社會科學院,20,心理學系,76,B2D,申請入學學士班,70~79分
410200484,WG,社會科學院,20,心理學系,72,B2D,申請入學學士班,70~79分
410200496,WG,社會科學院,20,心理學系,71,B2G,申請入學離島生,70~79分
410200501,WG,社會科學院,20,心理學系,88,B2G,申請入學離島生,80~89分
410200513,WG,社會科學院,20,心理學系,74,B2E,申請入學原住民,70~79分
410200525,WG,社會科學院,20,心理學系,66,B2E,申請入學原住民,60~69分
410200551,WG,社會科學院,20,心理學系,79,B1D,學士班指考,70~79分
410200563,WG,社會科學院,20,心理學系,55,B1D,學士班指考,0~59分
410200575,WG,社會科學院,20,心理學系,82,B1D,學士班指考,80~89分
410200587,WG,社會科學院,20,心理學系,97,B1D,學士班指考,90~100分
410200628,WG,社會科學院,20,心理學系,85,B1D,學士班指考,80~89分
410200630,WG,社會科學院,20,心理學系,80,B1D,學士班指考,80~89分
410200642,WG,社會科學院,20,心理學系,44,B1D,學士班指考,0~59分
410200654,WG,社會科學院,20,心理學系,82,B1D,學士班指考,80~89分
410200666,WG,社會科學院,20,心理學系,68,B1D,學士班指考,60~69分
410200680,WG,社會科學院,20,心理學系,82,B1D,學士班指考,80~89分
410200692,WG,社會科學院,20,心理學系,83,B1D,學士班指考,80~89分
